-1	0.35322690848236
-0.933333333333333	0.34144143405823
-0.866666666666667	0.274519317893994
-0.8	0.149572921382253
-0.733333333333333	-0.0266945712344262
-0.666666666666667	-0.237264517705948
-0.6	-0.456031679963891
-0.533333333333333	-0.651069644866218
-0.466666666666667	-0.789564481890655
-0.4	-0.843615957101223
-0.333333333333333	-0.795804378724626
-0.266666666666667	-0.643343397282855
-0.2	-0.399829485691142
-0.133333333333333	-0.0940368334911824
-0.0666666666666667	0.2341943928731
0	0.54030230586814
0.0666666666666667	0.782402178870046
0.133333333333333	0.928306157264358
0.2	0.960789439152323
0.266666666666667	0.880093591583717
0.333333333333333	0.703242819526761
0.4	0.460415254109658
0.466666666666667	0.189202557870374
0.533333333333333	-0.0720254756209741
0.6	-0.290335796028292
0.666666666666667	-0.442900572355979
0.733333333333333	-0.51940645845463
0.8	-0.522015543316878
0.866666666666667	-0.46319501836055
0.933333333333333	-0.362110694567618


-1 0.370108752634829
-0.993333333333333 0.368328253616961
-0.986666666666667 0.366164954637977
-0.98 0.36361263251149
-0.973333333333333 0.360665200039506
-0.966666666666667 0.357316722974421
-0.96 0.353561437797046
-0.953333333333333 0.349393770300525
-0.946666666666667 0.344808354965996
-0.94 0.339800055111695
-0.933333333333333 0.334363983792917
-0.926666666666667 0.328495525425767
-0.92 0.322190358103108
-0.913333333333333 0.31544447656638
-0.906666666666667 0.308254215792264
-0.9 0.300616275148245
-0.893333333333333 0.292527743066293
-0.886666666666667 0.283986122178922
-0.88 0.274989354856952
-0.873333333333333 0.265535849083389
-0.866666666666667 0.255624504592941
-0.86 0.245254739201883
-0.853333333333333 0.234426515248244
-0.846666666666667 0.223140366057693
-0.84 0.211397422346034
-0.833333333333333 0.199199438464957
-0.826666666666667 0.186548818393576
-0.82 0.173448641374486
-0.813333333333333 0.159902687089468
-0.806666666666667 0.14591546026668
-0.8 0.131492214608235
-0.793333333333333 0.116638975924427
-0.786666666666667 0.101362564358651
-0.78 0.0856706155852231
-0.773333333333333 0.0695716008609176
-0.766666666666667 0.0530748458100963
-0.76 0.0361905478228395
-0.753333333333333 0.0189297919455306
-0.746666666666667 0.00130456514391419
-0.74 -0.0166722311802615
-0.733333333333333 -0.0349867705362497
-0.726666666666667 -0.0536242926699597
-0.72 -0.0725690969804653
-0.713333333333333 -0.091804538136191
-0.706666666666667 -0.111313023995596
-0.7 -0.131076015932616
-0.693333333333333 -0.151074031661958
-0.686666666666667 -0.171286650653539
-0.68 -0.191692522219081
-0.673333333333333 -0.212269376346881
